arrival_time,service_time,num_processors
117809358.2182736,10792.360866650655,127
117858276.37979224,13505.922868667014,105
117863461.52237783,10805.451858856155,76
117924413.16138938,13532.7599869006,97
117934114.1003831,6118976.886037862,67
117934412.4769822,2199168.6782490816,116
118061295.82377554,8456.024587173279,111
118175230.38708031,3336750.2862287993,120
118289311.21819864,20428.242771059864,94
118584473.53739817,8043.9117310973115,114
118665890.73971678,5235.181004645123,100
118712777.13968377,4784910.486253811,70
118714502.18733063,11525.257079194616,66
118716112.88851535,9724.470594811872,125
118769189.74538054,7346.643651523451,91
118847528.10307139,20763.920994795735,112
118875551.07101837,2964890.6459903447,118
118877561.70018409,5836249.089921685,84
118926727.79210787,2518939.457463094,88
118930950.52606744,5499967.8381431755,85
118931600.47585368,10686.362506862044,116
118960883.81023191,5073367.389533082,98
118989615.22133783,6024.985505239213,68
118993339.71017538,4581825.5529736,69
119041201.51495534,9482.55535886316,117
119042041.28313558,13848.507451955014,86
119043922.81538038,5163.5568918043555,93
119045209.75578909,8642783.11655986,79
119179709.35352619,15535.277007820787,118
119254974.20095667,17113.603988679577,82
119330465.96056023,2482325.8221611213,65
119333925.68791059,15638.752455887374,97
119335538.62784398,20590.03076428989,111
119458154.71938516,21058.78229105909,77
119465468.12397584,25869.906100065968,90
119467059.90167557,16608.12658196077,83
119469572.10768352,7981.069219620861,77
119514235.20594215,12130.336376167104,78
119516992.62233154,11555.884643728674,103
119520676.84960997,7427863.132896666,99
119573281.72633305,9205.770252496002,119
119577666.4391792,9501.464140275455,69
119627959.8476433,1974320.387341786,71
119687671.49076718,7811386.243194207,66
119689416.39330737,6302.828970521522,95
119691331.42966995,12855.524541989043,126
119698983.8255092,13242.096621305578,116
119705207.46579772,10890.792854246421,98
119720975.72108024,8888.116148491059,100
119755164.12738495,16602.680437306553,108
119758967.37688875,4669654.2038010545,97
119762823.52581893,4189533.4831940494,123
119798290.49564484,21041.88021375834,108
119851561.76780394,11778.26798302439,111
119857024.59269519,5858.889628229121,81
119858334.14022313,7499640.474857377,79
119859876.17077361,23185.90655355552,81
119940428.14559,12576.12787697438,120
119957558.65822701,5939981.7839605585,88
119962365.78235894,5995676.306958845,89
119964099.53270298,21569.707442243605,67
119966353.1048579,25480.22444191027,84
119985203.66284145,16969.219625244255,71
120046260.35083969,13583.960326293989,94
120086823.01856485,10612455.12439802,86
120091202.60513498,8457.848836054342,86
120122043.21194659,3886537.3077929793,93
120193674.22720066,26110.449303443515,84
120208503.89260666,6499773.211025795,119
120284402.0075749,12060.262068731729,116
120287678.53825235,4873159.265735467,118
120375399.89485765,15608.30384885249,82
120420826.37540919,12449.371776913347,74
120423599.95639358,17574.07820858842,104
120425949.12032536,24558.99132984587,73
120426921.21869354,14473.068694265268,83
120434405.25012521,9817.843815471555,96
120439088.51587997,9801.089808465338,118
120443767.21477686,10480.052395728646,109
120444850.87943585,6857118.201357484,100
120446573.28351289,14303.873663134651,84
120448894.55695233,9440.880575201436,100
120501635.3199451,4790.941144116239,80
120512919.95331012,16823.431018157877,125
120515497.97236386,15011.956618898672,80
120530408.9986407,19046.591175548754,84
120531491.41607788,7770746.611359852,108
120612675.14833532,6282750.739839397,70
120617178.00661787,4636139.848251013,79
120646718.75496416,14771.012222262161,86
120728235.63351555,22066.951591391102,127
120780559.32425241,11074.77267803849,78
120781813.46759696,24431.921070908887,111
120784483.47104515,3673059.3264504396,128
120854368.84652515,6851805.576115221,118
120855314.89238267,8584.217374410302,100
120926698.06385045,24482.584925536383,97
120958408.96688835,12969.209344015793,97
121115174.83108662,8006.295820576188,77
121159099.73000674,15973.490031800477,128
121161571.0454563,14923.720270535228,99
121162966.13486955,31221.79868067187,127
121181423.88393971,3359630.2297889534,113
121207664.44990839,4153027.7602120116,113
121208456.13671328,8648.304799864176,77
121229524.33145998,8880.001769701943,95
121233677.07134707,21229.76934526847,118
121298205.14206246,23522.24536196411,70
121302153.1662844,34703.00879413425,123
121322829.6334968,16789.70732502784,116
121386854.22685999,19608.354781695307,120
121423282.15598795,5871.601636687479,88
121423856.93161058,6155642.399323842,77
121427083.44217633,14506.733930680242,68
121473865.73047258,3660112.2332581347,97
121477985.22514494,21677.692077162254,110
121618649.80463982,11519.814444664913,122
121676104.23154004,12891.253755279351,98
121730443.43219282,9824.850126668218,106
121779373.32404771,26345.108068101727,87
121851408.58000746,3832511.7419115384,107
121855423.78751127,17149.246922157145,94
121858948.51589271,12554.5990282754,76
121890527.18471664,12682.306118007178,128
121922109.63423494,26711.203984935542,90
121925025.10411213,22885.339449788313,109
121928824.7924042,15002.081597270615,111
121980430.32223566,6674209.448170465,106
121980886.40584075,10410.302719650957,104
122074727.6283499,22503.08388917263,102
122126721.59135406,17149.71099996307,115
122154893.5223632,7802.478560867701,76
122156165.87845966,18694.489453465838,116
122230295.5137196,9513.137523862673,108
122243651.62405956,14215.749995220911,114
122245043.63510166,6538082.151907364,102
122272393.39945707,7237402.073639606,106
122546032.13533014,15095.950167514135,70
122548749.41623282,9708.866025275169,100
122549353.41590828,11071.693067267035,93
122552065.01156428,11097.166249842994,92
122553831.60412106,12391.72102535517,67
122629504.30737436,15925.495492947946,121
122634675.56014752,17462.27520532398,89
122639796.62028748,3623056.7811685493,116
122669395.2739401,4576724.7530133035,114
122719471.48612781,22849.566714951197,111
122781242.61956257,11790.884212391818,112
122785456.38727686,5515561.341190631,95
122789028.03869367,13481.880957177777,82
122792619.43689805,3088586.4387243185,96
122852630.5548822,18170.651975989796,77
123005245.51113354,32461.48631804267,125
123019064.23606056,8574.753871041281,94
123064232.87818408,23477.484430362314,93
123070958.87810172,18046.316170513186,71
123077480.77652691,15004.081148452511,120
123078507.07086281,10083775.841451393,67
123096837.85920197,17654.87351797674,72
123185361.8340151,15786.403015828342,83
123186379.42248441,13433.306804887261,100
123206434.68865155,6205244.548100587,68
123250450.66533762,16085.224968324153,82
123414486.71167366,10897.737728611559,122
123417926.25323331,22349.3685575832,103
123421636.39850368,17931.538355214783,117
123423392.74844755,17181.94266593919,105
123500621.46540329,7245518.24770496,71
123544373.4822346,13505.176658701905,80
123599934.83811831,7656.305850784103,73
123612742.85835876,24331.174138246733,89
123615490.09691095,18796.54676083746,87
123685121.12282863,6077.166107257159,128
123731832.42295228,13022.711613949945,77
123846058.44841376,18039.590032705193,114
123908168.36032733,13927.252865164606,125
123909873.49341772,13231.089966487041,77
123913330.25227547,10166.031829366653,120
123995793.60341924,16276.193569362244,88
123998664.16745308,10619.838275676651,109
124161259.194676,19768.274572562128,108
124167469.83184649,8300.778587369601,97
124167992.84042664,18931.653895240714,72
124206695.6454285,8338.820959386907,65
124335592.34489612,16935.798089562195,65
124339252.76637281,12562.321159569081,112
124415466.41010723,6523274.900402859,89
124446562.64519194,16244.096724871299,92
124590381.49328364,8376.910157768267,84
124615487.63914718,18039.120999665352,121
124658234.06712648,4367911.627719117,87
124667779.02102453,2672672.7186067877,121
124668433.44855516,6511.465290199321,80
124731068.87707952,12659.62229366027,102
124732498.4454969,21678.602136833666,86
124822749.58191215,16232.189888806972,84
125043990.23004305,5362729.417946577,123
125147411.24316025,17383.04889138645,114
125204940.30998482,6088516.597524192,73
125208758.92009033,13639.639269065996,95
125334516.60292447,16084.335770994567,116
125335302.60852425,7261.58977014663,126
125398797.64612876,5090877.463194687,77
125471676.72119802,8219.82594104124,106
125566858.46408391,17755.734309324114,115
125618882.2127326,20114.215681617112,101
125622455.97590403,15202.385369629472,90
125625690.52608767,19551.06545605111,116
125631385.45210569,7986.65777897843,68
125639517.53280373,12837.162167060877,126
125666254.40446794,12555.723272478503,101
125721044.79945898,22435.09787905716,70
125723199.36231458,8172.70060238746,87
125755018.68488544,25017.43537427405,68
125755866.0646897,12502.558304317994,89
125759880.68196538,17138.094274117946,120
125808407.05342829,16817.56006264514,87
125818109.16096002,21594.302321577063,70
125912754.1049935,8420.059455335351,88
125999951.74689153,23169.328692131992,74
126044042.26074131,16180.931634084709,66
126044868.33919393,13930.924358871103,79
126146020.34234214,4000.8230055247886,95
126180886.48210835,5235479.744023282,107
126340545.07854046,8511083.68666912,94
126344878.92714925,3369368.829110154,70
126346740.25135896,18716.82183950565,98
126430189.50672245,14711.726039051791,104
126432501.70052195,4344910.18131838,99
126437553.25000475,4735.523499144251,117
126441978.83516811,3492836.930657212,89
126506851.27761625,16030.011772272595,66
126536333.3936511,14191.576748743671,122
126537952.50122641,21975.115363867393,74
126569229.86396316,8828.235674577805,127
126570274.27792932,17118.619938966527,86
126682679.52221526,11662.373526908024,115
126685819.19252087,12205.0513467749,98
126687255.23816206,8925.096285329117,90
126804447.53213476,17549.09871770691,128
126806721.00476673,16686.663613735564,69
126813606.22592703,8685.960906413464,94
126814352.0219471,14053.150854972788,75
126867479.05440214,2349737.561189091,95
126873196.88803375,13735.353298448556,83
126879093.42131732,28484.035081397175,89
126933420.14475472,23949.744879558537,70
126953309.75243129,6249874.71409126,108
127029561.7880991,11558.29059344373,87
127033551.62369166,10620.645513438754,72
127038236.29956515,9668.720150568366,102
127047597.29574773,11086.02061218377,89
127051381.39326748,23704.758360532953,68
127131296.77129054,7606.673998098744,96
127156722.4591253,12229.723281285962,85
127158471.02288449,6896053.176046487,72
127159932.9867739,7474.155796945688,67
127188123.65702742,10015.42528640362,106
127192433.78410481,9464.157957664813,78
127231406.89135037,4194.346338015375,65
127250227.11315279,2648875.8800708978,80
127325744.50182079,27420.402077076786,69
127344728.68764032,7743.383148079678,125
127453100.1695476,20169.893675633986,101
127492291.29740761,14028.996289601431,95
127531022.86240952,19123.885145791224,109
127682008.45235138,19891.504064627705,126
127780717.46750672,9669.569377708289,111
127783212.8201685,12212.711183563762,87
127911543.92172417,14060.38188810159,97
127994990.6520737,13683.422260220259,67
128000591.50481673,12446.930052714066,70
128007101.50314023,23069.984745217647,94
128174599.87664369,9054.847666503629,110
128176942.7912901,14386.096723587114,118
128183478.04633266,15290.358848631955,114
128190130.65440288,13131.486311113631,116
128191787.55117066,16954.71056559099,96
128194215.72745611,10433.2346779473,89
128309771.62164906,24254.079180235593,111
128400072.41816992,17388.520437648294,117
128404457.9205961,12573.760645980376,115
128406188.29797846,8669.097596324878,122
128409510.79383047,3239818.3775475994,117
128410397.19637871,10934.947315796782,85
128445272.73999947,5862350.935404275,120
128447355.62730889,15104.729074694722,91
128451939.81521778,21000.985872556448,99
128609879.04805434,21572.15789595131,84
128641748.0706178,18067.61228128879,90
128643562.24506974,12746.576802015843,96
128722427.17483126,9179.992510036725,127
128725947.79465674,5735550.023929223,69
128763558.90232807,33890.45341876385,75
128764096.98039559,5367427.718535686,71
128767820.46307066,8193.024787034201,110
128770114.92173909,9616.116923367212,92
128773526.21588384,7502.33940665392,105
128795923.64743164,3111594.9031517496,125
128799746.17345396,10122.195040281786,103
128801118.87276605,17727.65251122877,84
128803046.30851278,8902.670703611384,117
128804928.81280981,17489.164826832166,125
128846548.78899269,12111.09806240011,96
128990896.28471868,20877.262408672475,83
129084891.91011193,8379.562302313,70
129086571.0153096,13920.921078022122,113
129093836.97684258,28153.433802615575,111
129198545.13734846,18330.41041809955,88
129204608.7518969,5520.6290869108525,127
129319157.84634112,17852.30369641485,108
129487590.67144139,4527015.95647236,73
129489645.3019371,19477.431697034142,115
129587079.08329824,8725.338081454738,90
129713968.57034144,12822.445516574266,75
129718028.00986756,8150382.753415785,128
129718484.53697881,4634502.00334078,118
129900431.43657513,13630.878911643787,97
129902622.67954662,12093.234951549606,68
129910641.812978,4993527.16484184,71
129943840.68674819,22517.87816416187,98
129949956.78621122,14907.764701342652,70
129952961.50730133,9878602.403255422,123
129987797.49055614,13043.121968472504,69
129989432.35040617,7715936.417587491,66
130037237.09373286,5477.502014500711,113
130039499.75756112,15651.793246832687,114
130040221.87079492,21200.55751564794,113
130044002.42419954,2184616.688512399,119
130049010.18145956,13209.922617478358,109
130094002.31468436,17490.67598275925,127
130097105.8108739,8012.209846397828,122
130195499.82087825,8053.3849673085515,105
130272348.70702782,4748444.283745542,67
130335808.13418697,2341184.662283098,78
130338495.18577635,10159.970986943199,73
130340339.21178047,2086046.2059769463,76
130417859.36376962,4673.619367078902,66
130466007.97621605,13191.897207853777,74
130467872.1341707,19544.241260735333,123
130498079.01515906,13006.632345531707,78
130525289.43559632,7177.82308416217,82
130527550.95822464,25615.468424878538,75
130529682.32975146,23520.099163670617,76
130529895.79006025,39219.27565537743,94
130532258.97299485,23441.588420580265,114
130535833.89297628,16940.7211560528,125
130600904.74888256,22931.98807188645,128
130626953.70815778,10337.339445700018,101
130674193.54615703,18520.94659981721,72
130680105.12715155,16449.157061908376,75
130682147.08442146,10564.245759887559,83
130764310.62574859,18077.225319878686,89
130805948.58699179,22640.84781669418,74
130808104.25945443,3640373.793760642,94
130810024.16146667,19844.468772495085,102
130835432.4068688,16428.65714634943,101
130837873.19846725,11560.992224511145,109
130885825.83129628,16968.97106008944,97
130888927.14507307,9838.717707163945,72
130889934.87702718,13247.932536109347,72
130918330.24280022,2788527.901375073,75
130955582.45689654,4816623.390345845,122
130955973.25407547,25450.594335564754,76
130959522.0529792,28891.992398126225,111
131000834.72297192,18912.478849322444,73
131020793.92569195,24102.494513566657,105
131026972.37530723,25266.564899801586,126
131031283.6948459,12453.946633814048,127
131034769.29836263,12060043.418284338,89
131037306.81102335,10028.324588654497,110
131042370.0169259,4374942.921315321,106
131143078.61461371,3588246.068307207,116
131149735.59035541,4827562.011573216,122
131151567.74047183,24903.021380423063,114
131156858.37138434,5805.6864551901635,82
131215283.37247917,13930.342573336668,84
131220128.06628852,5082.451536836927,87
131221945.43117674,6158911.544184474,92
131223257.3881542,14113.387237257752,84
131226240.62008648,10564.94013155499,128
131230942.98679094,12512.936967046942,100
131233476.81029837,15994.348686105375,128
131239108.24404146,6204521.551087878,85
131246977.38844843,20953.00500030839,110
131373735.94764803,7530.038926735635,106
131416422.59093,18980.603600237213,83
131419030.4046109,6065595.441911566,92
131424243.86536916,4997.811283555983,104
131454532.81404866,13145.600740256468,104
131493462.29980019,14830.839649361777,80
131518469.16702478,16947.750304074343,108
131564472.41461945,2382620.289833938,81
131568769.10969077,7219693.787269832,73
131569252.6416174,13718.913534112717,96
131571608.51459265,12921.728469956663,94
131666025.57783276,4912444.172376931,125
131724138.04603682,17555.18608869776,107
131765494.27798602,4895240.423277101,106
131822503.21623927,17994.38026646583,94
131865552.59846918,19027.234273283808,96
131873503.18780315,15644.213255038709,67
131876988.60541353,4392455.832433077,114
131927712.58755316,19463.985963670933,75
131940425.90925092,15499.758866179112,99
131941474.487326,14081.359337771093,89
132000550.59706539,12020.280279552127,83
132004752.54855,30301.77471049608,125
132007476.86603613,19770.343059194613,106
132011558.72747813,19371.021739048818,83
132069007.75699314,6562442.896750671,127
132230742.4348548,18890.916405876138,90
132297420.55995083,20206.93243460654,80
132300686.6364961,7326.2604497805805,89
132312426.81377295,16373.189995649538,96
132371378.85706781,14714.631905552535,66
132374675.51340516,10689.48266540244,102
132375265.43823251,20414.85036878552,118
132376427.29680955,15545.603307716305,83
132382469.91624029,13940.7674081689,85
132406605.31374678,26939.116591557304,78
132514789.12058695,15363.266644618883,90
132557523.21579003,15310.831893369399,85
132580430.46548124,12860.420077004244,67
132582005.07680649,4091525.849243036,126
132586289.3826514,12724.552611138268,113
132602840.49344973,19633.361862914553,106
132607607.3986036,12929.128486770667,69
132639863.97308983,12882.261780176541,70
132723770.2620168,7167.204699245593,81
132732313.73420766,5556701.617590897,82
132734135.8694333,16790.053962953716,95
132735420.37363493,13541.14475998305,110
132739236.35700984,14516.223178163076,73
132747455.65510768,17313.594427222917,118
132779419.07410905,14201.362611688472,84
132795596.99539967,8180.37052088037,91
132801698.76621704,8827.542730702711,98
132804229.19237639,7189.801933904055,68
132805132.29226948,3499323.6565155303,93
132812493.6528333,6654.152087107281,94
132929502.21190475,6471399.683704304,82
132938379.40623331,12863.063928931491,115
132938885.8790161,27903.73688532043,128
132939452.14734943,23306.56831410411,118
132955985.63922645,6569.218610660539,69
132958335.5855146,18272.090409765966,65
132962314.42796333,7937.16710140851,112
132972062.40291345,3133697.0315790474,115
132974450.17332302,17101.87816994545,101
132977376.11065726,13797.982215264976,114
132979272.89036925,10638.633487019037,97
132983037.44253387,12937.211222353515,98
132987747.5473362,20372.239434024108,122
132988382.96810362,18849.97092919507,116
132990692.44283848,8766.691505428786,114
133052738.87559573,25320.879207498725,91
133055006.25618987,17940.59659098682,103
133123907.13705373,21296.414498828628,103
133128063.63967286,7115.16557429832,94
133147611.90338123,4477591.40626991,97
133150038.59323144,5766.866429185956,66
133152461.57489681,10235.792843297566,107
133154787.81440215,6185450.386749119,114
133199931.99367554,15402.39827661786,115
133225382.82103348,9920.688328102106,127
133232824.77387078,18659.534700462325,96
133233976.82509074,8635.189674821406,65
133308241.56785631,19328.144608032184,66
133422920.79637861,5650064.517675055,103
133428911.55273716,24214.415272978265,85
133430245.35826084,13682.901705177543,89
133567432.42777991,25236.53286012489,112
133568569.51706691,14608.831754954568,67
133571857.69136488,6343.468435048882,80
133575201.18674736,11775.76439294919,91
133576743.64106642,19891.91565090727,68
133659624.13950226,5706096.89186772,87
133660054.79785502,8089.023452324956,95
133666389.51289397,4525826.192332391,99
133669363.69249433,22641.303968547043,126
133670376.39642584,22084.396270822537,92
133671407.6195994,21458.55986790723,68
133672143.40634762,14898.750344906959,124
133677266.74046035,7363560.024702493,70
133711643.41734372,6679444.129099684,100
133755007.11284356,23558.466402200476,90
133816442.05117558,5801.823334529092,99
133944923.75448309,10376.667203932548,122
134008289.47863446,10099425.268083896,70
134088911.18625826,3306721.238769795,120
134107060.65895192,22645.01459543484,94
134151422.50513686,25295.655182828355,101
134155628.52403621,18696.76163989568,123
134221465.57404968,17301.047691481468,112
134256168.74858728,13742.171637376494,83
134259747.67395756,19980.258681444688,117
134261772.37696624,14310.260132956537,124
134419451.01259667,28181.605632168834,83
134483728.05751228,26168.18435170211,128
134521259.34418172,14424.634704491846,120
134522493.73956564,11602.146042816079,82
134526235.02559713,13511.009230993477,124
134532412.85612404,17172.419477434632,86
134618640.00661024,13233.965090498483,83
134643593.57791385,17196.17914180687,85
134717407.02129894,18031.453017710002,91
134784221.29791322,14208.118194804218,118
134867249.81822366,8958347.412801152,70
134878374.81197965,18078.02952230229,97
134985125.641349,20907.44174300447,86
135033870.0744613,21722.52458081403,107
135041860.20636982,12908.850721542609,112
135058103.19235986,14182.05290940425,115
135060551.89727092,13373.57800846196,117
135100113.1972634,8613182.633995112,93
135131857.24516955,15317.26265951655,89
135176331.15407345,4685307.367259765,78
135184757.45029312,5251289.389432987,104
135187432.9720306,14392.298629736977,91
135202475.42995334,8367.165178219577,89
135203041.596408,6158.081498499927,80
135205374.8379019,3094561.4030278362,74
135206424.35937154,15296.117951913624,80
135211771.48812872,13489.9185074699,116
135212136.3769261,18682.85274621712,108
135216753.5804099,10769.749223508114,119
135245053.43149957,5350687.742625561,70
135283153.70659953,7628416.604818555,128
135286718.5388424,6155.256562373581,125
135363475.77280605,13972.987731608548,77
135368842.27529266,18391.396459646545,109
135485219.43700013,21760.372062118,68
135489694.91596434,6829545.966448229,76
135496859.05243313,17280.461775332195,75
135499571.03707212,3178123.9703297783,77
135505885.64782026,25902.809164536106,95
135531631.40928146,15634.4875788295,106
135535070.80423614,30148.79752410009,122
135537495.0633405,14477.473566051622,66
135576385.19222763,18566.14374811905,68
135683747.30794868,15133.409662114002,88
135690386.16276017,22345.61019880841,114
135751678.30728248,17088.52316618031,71
135754471.52074316,8884.584106315211,127
135756495.821582,15278.632228057857,85
135757261.9281965,18784.85017918735,119
135758708.6460525,9704.353420702857,74
135760966.41696292,15988.266699050611,65
135765575.33885404,25474.319995195496,87
135820695.18715382,6722.792414019319,88
135823186.44152558,4041137.123974936,128
135825730.11228922,15138.09295977759,79
135827103.15919575,9371.294387607064,68
135832882.7827162,13657.664402010592,120
135833407.74347767,16844.843363740045,112
135864236.11924654,8612.278375439204,125
135864929.35655624,14973.096098218717,119
135865978.06287384,8120.257279843978,110
135873129.97738707,16438.77304335432,96
135966018.85746172,4271956.789247477,80
135966593.16159916,8096.7247250823275,88
136002289.64782003,15166.562946026603,112
136020156.3594568,15812.506465777198,88
136042329.5998485,8841.755077619415,70
136044908.2898638,9547.808559337973,82
136094955.92938697,14102.51636745011,112
136095935.7952826,34665.33041077126,79
136107849.8681497,11833.216118739125,66
136111209.1583275,2564190.4129059063,105
136210557.30077463,3925091.997481532,92
136212717.32092223,15747.623091443467,126
136215118.048758,10065.95589175482,74
136216891.23238286,9098.814930591774,83
136293651.65704292,7563.8904285178405,74
136313079.1493335,11489.869536810416,117
136383775.8072208,13566.864954401137,93
136451413.1599859,14397.443162092155,120
136452213.78606945,12818.63995854853,115
136452834.60309988,21190.324116797878,112
136457509.03244615,18939.810769426986,93
136507930.5214639,9107.222076642673,117
136540581.0436141,26580.011972187094,85
136543251.53671262,16755.385852568696,128
136598501.2840708,14903.704127564131,68
136603737.55113813,17722.576311412853,83
136658950.31357074,6561.558184824291,100
136663672.72961748,15536.781557220966,108
136667033.8890747,17079.773054121593,106
136765694.45342422,3802527.356598718,125
136775713.28275377,14016.464470676368,82
136782615.1577773,8220.73452630229,127
136925622.02536604,17019.962191662184,73
136928398.36178547,11875.395757933195,99
137009422.78600594,18594.361539512185,94
137012903.01657677,4993381.129587889,95
137032305.51199603,13325.881352476245,104
137034495.10850057,13080.743437109111,117
137037563.3116791,18688.53746644884,89
137091842.6749536,4622714.788615476,82
137153346.1429397,21920.48316296991,89
137192789.46898872,13562.552881279948,106
137195097.75116217,15499.782652699352,87
137196612.27157977,23805.9629231488,102
137228051.79900056,10718.023528876372,108
137230160.11558747,20264.97241456859,128
137234548.74801078,14119.715279656431,99
137340128.5850053,15426.543401805158,108
137341903.80732447,18926.487154461814,97
137343483.0227946,13839.734069970116,115
137343679.20940667,10393.46340616577,97
137446667.81532535,15339.47973096374,100
137456647.58123913,14666.533883297467,99
137457535.11023384,14805.808451340821,127
137481906.95312816,15781.030301873943,114
137485388.3304326,9382.67977083928,80
137489551.12777182,2076260.0472520804,71
137490330.9279037,7634.059154638238,78
137506581.27807945,11879.071972546288,77
137608478.42898187,21846.0479566748,91
137609245.90040192,20738.738207572667,72
137609597.3403112,13127.946599341167,100
137612729.91236323,11372.435455836676,93
137640875.9756351,17951.235317495273,99
137743889.21030053,13417.612027356798,95
137745712.53965655,17523.391594659646,105
137798801.93518794,10054.355989609605,114
137801097.66483268,19236.141575296017,85
137802375.88559374,25117.698004638627,99
137865554.3651517,9044.310618449243,96
137937771.45511386,11006.265066376189,123
137964499.17512372,4654387.3575886125,93
137967578.07569206,3674.332418507426,104
137973274.5358156,3932333.5174191566,114
137979300.442731,11215.2869023803,75
137984337.3284961,15127.530928832995,84
138032979.86343548,13986.36953715283,113
138033539.5172839,27831.366893356506,91
138116940.8932864,16100.388292240972,108
138120537.78045112,16262.0969164009,114
138190821.64307368,18943.270219738493,112
138192580.52431762,7843.742299330401,113
138194554.40894666,14352.309970131648,92
138198049.39555138,14373.035647882656,96
138242298.78772372,4812080.050189468,113
138267523.0541993,15643.400499521613,68
138306863.1017627,17763.6609222247,73
138313091.65124115,1997441.6975552682,114
138333476.7500897,13526.58124143365,67
138341588.9808388,23900.772285610754,119
138342851.3441317,11633.661183807304,94
138345815.15682513,5140415.721878917,98
138353167.8286218,9987.58357607793,90
138425528.18650973,7783388.546789972,111
138426383.81608924,11148.374874648109,85
138427673.0847896,22255.151782344983,71
138430436.87773913,16846.6480434849,97
138436695.25224254,12326.120452507177,120
138439763.35772604,5254443.581594687,94
138444820.6512821,9948.679166477086,73
138447395.01785445,8254.683143753165,71
138467944.64131677,31998.192891199844,87
138471123.9939125,15654.415307092397,119
138559294.2659559,11290.570409138698,90
138584880.0544298,7834.79379985054,77
138587843.01820478,32015.01872863227,80
138644321.8400028,17516.68888601167,112
138690046.34760684,9660.75129646235,88
138692760.9794277,4572.672103783962,86
138746646.01111484,16574.836609347105,67
138755552.9673573,4724884.221268577,115
138757226.26439565,6896.078096963839,84
138829761.9044432,11395.372094937535,112
138850527.79953936,12075.728395003465,96
138856851.67847264,23042.84537407788,96
138858768.53748864,18927.28099272395,70
138859818.5694849,13855.685899731365,65
138862985.85948798,16930.521048900668,127
138900819.96224147,14183.110187239998,116
138986700.22673312,15579.951726749518,110
139044722.72545186,18131.113412311228,116
139095722.6121666,16805.806108485875,117
139097683.0075363,3862699.821747673,81
139159775.74401072,10740.133326036608,112
139231056.47210807,8834.33861061273,117
139235578.59535265,12440.810688112775,68
139239077.83493084,10583.18874676487,67
139241492.55521852,29650.87558105152,83
139247642.3768966,18482.52244862627,82
139280786.80209476,12485.018294347348,96
139282525.98386094,4862064.424525144,121
139285316.21412617,14262.409422867106,124
139289646.40895316,10698.132072045986,81
139294847.14699447,7007.154525877479,83
139383835.76206157,5438195.448102161,102
139388207.87164178,13363.03268640753,114
139473456.0654129,4192813.4935462778,74
139498317.91431043,13439.910803786717,126
139499091.99473888,7956716.407566503,126
139500148.68721443,13016.605721811346,104
139600119.8015617,9934.741978803539,77
139601891.4318564,23093.96474767369,99
139602870.22210056,16491.66037605412,112
139603444.93635333,14341.081218149771,123
139607387.37603158,12927.940416807225,112
139608274.10022855,16658.971149738943,80
139692275.99355254,26942.92362256082,120
139745620.76334363,6396.294760625349,73
139989697.728821,9673.60589036169,113
139993402.6774102,23278.563883017927,99
139995156.50589213,27411.197996225477,90
139996453.25198948,13975.481707771913,115
139998913.32561293,6728.32685163353,66
140118727.7977845,10501.827286118962,89
140123970.5036726,3044428.124979467,84
140129443.56612852,17888.39099349575,91
140129523.41225696,7508.794153841283,69
140132447.84182552,15912.68966466048,73
140134896.7710088,5232555.960014049,86
140236311.7719235,16142.404669086927,75
140272797.45032945,2573040.117527889,108
140300697.31801355,7805854.223113906,125
140422254.57886627,11691.257595730916,107
140452546.1109284,12927.73098941351,84
140488756.2298972,3305827.498774713,100
140551158.0337309,30444.536074946154,96
140553676.62438232,5671.5672631295665,126
140556674.1777848,5952700.803205708,103
140565401.0477391,23907.32531595746,116
140566291.65396547,18517.625098506913,97
140567709.66805696,9560.272476493094,93
140639681.48738357,10968.32610025473,96
140646368.28332335,9672.098380005198,77
140687561.77212533,16410.816066832034,117
140736832.33323067,14643.445459939992,107
140740139.90684038,11405.838378011456,126
140856051.44403303,20838.6913556377,105
140958146.29952767,7203.1461912633495,116
141022621.3397995,9688.633717329332,125
141170525.14794776,13058.803500066573,112
141172048.78278998,11280.159380993227,127
141275053.40487954,14208.014929141724,92
141280020.87234318,3660595.9214690006,101
141282710.73866716,2258039.8751657587,108
141284601.4622432,12938.74283914313,113
141359014.4796296,8471.040438511136,75
141419166.19929427,4542.510739941001,119
141427399.5618307,8255.844622693236,84
141609922.18910387,3370.161655757993,87
141610605.2028191,12294.939446973642,111
141648642.284737,5310974.97003196,110
141684572.5946215,8127.770431772595,86
141771967.05491892,12992.916518017768,69
141982036.7732876,7985.453528574202,70
142009540.22956035,2908834.6629904225,89
142068240.13050917,4778262.800289606,127
142069667.56237096,18564.49254576416,74
142138278.2479863,12169.064732361478,73
142144883.0178503,3731483.4565191437,85
142177114.0554414,22488.380138100074,77
142185636.43953165,11059.04341493977,101
142186311.5842054,3725760.9254789883,85
142227081.5775228,2516966.2627513376,110
142345423.19350407,12564.750496629276,116
142350674.91404507,5660037.563931225,104
142386637.7704838,10809.623237595966,124
142388434.33771637,9713.201404266705,75
142389401.65128446,4262897.076149227,83
142390830.31229094,15222.60972688812,84
142436475.9884264,12133.505350585972,107
142476024.57600144,18178.97046111682,126
142481725.02801722,8999.663680869107,103
142590234.32782015,10794.904158576388,125
142624540.8294523,13612.420001939716,115
142626727.0901755,7503.355202849585,69
